movie_id,cast_data,crew_data
43610,Greer Garson|Mary Rafferty|0~~Gregory Peck|Paul Scott|1~~Donald Crisp|William Scott|2~~Lionel Barrymore|Pat Rafferty|3~~Preston Foster|Jim Brennan|4~~Marsha Hunt|Constance Scott|5~~Gladys Cooper|Clarissa Scott|6~~Reginald Owen|McCready|7~~Dan Duryea|William Scott Jr.|8~~Jessica Tandy|Louise Kane|9~~Barbara Everest|Delia|10~~Marshall Thompson|Ted Scott|11~~Geraldine Wall|Kate Shannon|12~~Evelyn Dockson|Mrs. Callahan|13~~John Warburton|Giles|14~~Russell Hicks|Mr. Laurence Gaylord|15~~Mary Lord|Julia Gaylord|16~~Arthur Shields|Callahan|17~~Dean Stockwell|Paulie|18~~Mary Currier|Mrs. Laurence Gaylord|19,Director|Tay Garnett|Directing~~Producer|Edwin H. Knopf|Production~~Screenplay|John Meehan|Writing~~Screenplay|Sonya Levien|Writing~~Director of Photography|Joseph Ruttenberg|Camera~~Original Music Composer|Herbert Stothart|Sound~~Editor|Blanche Sewell|Editing~~Theatre Play|Marcia Davenport|Writing
360339,Jessica Lowndes|Elena|0~~Ethan Peck|Andreas|1~~Diego Boneta|Arnie|2~~Nate Parker|Slim|3~~Mario Casas|Félix|4~~Matt Testro|Doug|5~~Michael Cardelle|McKenna|6~~Seth Michaels|DiStefano|7~~Eugene Simon|Kennefick|8~~Brad Schmidt|Brian Patton|9~~Leore Hayon|Eva|10~~Joey Pollari|Georgie|11~~Grant Alan Ouzts|Stephan|12~~Ryan Mulkay|Sevy|13,Director|Shyam Madiraju|Directing~~Writer|Mark Mavrothalasitis|Writing
31163,Chris Bisson|Jimi Chopra|0~~Saeed Jaffrey|C. P. Chopra|1~~Sally Bankes|Vanessa|2~~Peter Ash|Jack|3~~Zohra Sehgal|Grandmother|4~~Shobu Kapoor|Minaxi Patel|5~~Jinder Mahal|Simran|6~~Jamila Massey|Asha Chopra|7~~Sushil Chudasama|Ravi|8~~Katy Clayton|Hanah|9~~Louisa Eyo|Marlene|10~~Harish Patel|Harish Patel|11~~Dalu Solanki|Priest|12~~Rony Ghosh|Mr. Shah|13~~Vijayanti Uma Chauhan|Auntie|14,Director|Harmage Singh Kalirai|Directing~~Writer|Roopesh Parekh|Writing
297621,Allison Miller|Catherine Brown|0~~James Wolk|Noah Bernstein|1~~Katey Sagal|Lee Ann|2~~Rumer Willis|Emily|3~~Brittany Snow|Jody|4~~Ryan Guzman|Dylan|5~~Jason Ritter|Garret|6~~Alexie Gilmore|Sally|7~~Richard Riehle|Mr. Harmon|8~~Anna Anissimova|Ryan|9~~Richard Reid|Ron Kleynerman|10~~Finesse Mitchell|Alex|11~~Sean McNabb|Biker|12~~Kate Lacey|Sally|13~~Jim Klock|Frank|14~~Spencer Falls|Jared|15~~Vanessa Dubasso|French Girl|16~~Roger Matthews|Acting Coach|17~~Steven Shaw|Homeless Pete|18~~Ron McCoy|Biker|19~~Joshua Aaron Randall Embry|Band Member|20~~Eric Martin Sullivan|Band Member #3|21~~Chris Fisher|Turner|22~~Theodore Alexander Lennon|Band Member #2|23~~Michael Vaughn Montgomery|Band Member #4|24,Director|Rita Merson|Directing~~Screenplay|Rita Merson|Writing
16205,Robert Englund|Professor Gordon Crowley|0~~Trevor Matthews|Jack Brooks|1~~Daniel Kash|Counselor Silverstein|2~~David Fox|Howard|3~~Dean Hawes|Emmet|4~~Rachel Skarsten|Eve|5~~James A. Woods|John|6~~Ashley Bryant|Kristy|7~~Stefanie Drummond|Janice|8~~Chad Harber|Pat|9~~Patrick Henry|Trevor|10~~Meghanne Kessels|Suzy|11~~Meg Charette|Erica|12~~Kristyn Butcher|Celia|13~~Andrew Butcher|Raymond|14~~Simon Rainville|Slim|15~~Matthew Stefiuk|Omar|16~~Brennan Delaney|Student #1|17~~Valerie Casault|Student #2|18~~Austin Macdonald|Young Howard|19~~Evan Gilchrist|Young Jack Brooks|20~~Ariel Waller|Cindy Brooks|21~~John Ross|Charles Brooks|22~~Victoria Fodor|Gene Brooks|24~~Derrick Damon Reeve|Cyclops|25,Director|Jon Knautz|Directing~~Producer|Patrick White|Production~~Producer|Trevor Matthews|Production~~Producer|Neil Bregman|Production~~Screenplay|Jon Knautz|Writing~~Screenplay|John Ainslie|Writing~~Cinematography|Joshua Allen|Crew~~Editor|Matthew Brulotte|Editing~~Production Design|Jason MacIsaac|Art~~Costume Design|Sarah Armstrong|Costume & Make-Up~~Casting|Sara Kay|Production~~Casting|Don Carroll|Production~~Casting|Jenny Lewis|Production~~Music|Ryan Shore|Sound~~Script Supervisor|Katharine Jane Reid|Directing~~Set Decoration|Naaron Fijalkowski|Art
887,,Director|William Wyler|Directing~~Producer|Samuel Goldwyn|Production~~Screenplay|Robert E. Sherwood|Writing~~Director of Photography|Gregg Toland|Camera~~Original Music Composer|Hugo Friedhofer|Sound~~Editor|Daniel Mandell|Editing~~Costume Design|Irene Sharaff|Costume & Make-Up~~Art Direction|George Jenkins|Art~~Art Direction|Perry Ferguson|Art~~Set Decoration|Julia Heron|Art~~Novel|MacKinlay Kantor|Writing~~Sound Recordist|Richard DeWeese|Crew
9517,Brad Renfro|Marty Puccio|0~~Bijou Phillips|Ali Willis|1~~Nick Stahl|Bobby Kent|2~~Rachel Miner|Lisa Connelly|3~~Michael Pitt|Donny Semenex|5~~Leo Fitzpatrick|The Hitman|6~~Kelli Garner|Heather Swallers|7~~Daniel Franzese|Cousin Derek|8~~Nathalie Paulding|Claudia|9~~Alan Lilly|Mr. Puccio|10,Director|Larry Clark|Directing~~Producer|Don Murphy|Production~~Art Direction|Larry Clark|Art~~Author|Jim Schutze|Writing~~Author|Zachary Lang|Writing
6007,Per Christian Ellefsen|Elling|0~~Sven Nordin|Kjell Bjarne|1~~Jørgen Langhelle|Frank Åsli|2~~Marit Pia Jacobsen|Reidun Nordsletten|3~~Per Christensen|Alfons Jørgensen|4~~Hilde Olausson|Gunn|5~~Ola Otnes|Hauger|6,Director|Petter Næss|Directing~~Producer|Dag Alveberg|Production~~Screenplay|Axel Hellstenius|Writing~~Director of Photography|Svein Krøvel|Camera~~Original Music Composer|Lars Lillo-Stenberg|Sound~~Editor|Inge-Lise Langfeldt|Editing~~Novel|Ingvar Ambjørnsen|Writing
364083,Robert Fontaine|Roe Ramirez|1~~Michael Brainard|Tom Anderson|2~~Grant Boyd|Detective Mackay|3~~Michael Derek|Teddy Anderson|4~~Lily Autumn Page|June Ramirez|5,Director|Robert Fontaine|Directing~~Producer|Robert Fontaine|Production~~Executive Producer|Rick Porras|Production~~Director of Photography|Felipe Perez-Burchard|Camera~~Editor|Jay Galione|Editing~~Foley|Marko A. Costanzo|Sound~~Writer|Robert Fontaine|Writing
8329,Manuela Velasco|Ángela Vidal|0~~Ferran Terraza|Manu|1~~Martha Carbonell|Conchita Izquierdo|2~~David Vert|Alex|3~~Carlos Lasarte|César|4~~Pablo Rosso|Marcos|5~~Vicente Gil|Polizist|6~~Carlos Vicente|Guillem|7~~Jorge Yamam|Sergio|8~~María Teresa Ortega|Abuela|9~~Manuel Bronchud|Abuelo|10~~Maria Lanau|Madre histérica|11~~Claudia Silva|Jennifer|12~~Javier Botet|Niña Medeiros|13~~Ben Temple|Médico|14~~Akemi Goto|Japonesa|15~~Kao Chen-Min|Japonés|16~~Ana Isabel Velásquez|Chica colombiana|17~~Javier Coromina|Pablo (voice)|18~~Pep Sais|(voice) (uncredited)|19,Director|Jaume Balagueró|Directing~~Director|Paco Plaza|Directing~~Producer|Julio Fernández|Production~~Producer|Alberto Marini|Production~~Executive Producer|Carlos Fernández|Production~~Screenplay|Jaume Balagueró|Writing~~Screenplay|Paco Plaza|Writing~~Screenplay|Luis Berdejo|Writing~~Director of Photography|Pablo Rosso|Camera~~Editor|David Gallart|Editing~~Editor|Martí Roca|Editing~~Costume Design|Glòria Viguer|Costume & Make-Up~~Casting|Cristina Campos|Production~~Set Designer|Gemma Fauria|Art~~Sound Designer|Xavier Mas|Sound~~Line Producer|Teresa Gefaell|Production~~Line Producer|Oriol Maymó|Production~~Property Master|Nuria Muni|Crew~~Production Manager|Albert Roca|Production~~Sound Re-Recording Mixer|Marc Orts|Sound
69640,Martha Higareda|Sofia Delgado|0~~Chad Michael Murray|Ethan McAllister|1~~Yul Vazquez|Rafael Reyes|2~~Benito Martinez|Hector Delgado|3~~Cheyenne Haynes|Eva Reyes|4,Director|Patricia Cardoso|Directing~~Location Manager|Brittany Petros|Production~~Writer|Teena Booth|Writing
347548,Louise Brealey|Sally|0~~Lee Ross|Mark|1~~Sheila Reid|Enid|2~~Pippa Nixon|Hazel|3~~Claire Greasley|Angry Resident|4~~Andrew Leung|Sergei|5~~Billy Postlethwaite|Aiden|6~~Hannah Chalmers|Sinead|7,Director|Neil Mcenery-West|Directing~~Producer|Christine Hartland|Production~~Producer|Casey Herbert|Production~~Producer|Pete Smyth|Production~~Screenplay|David Lemon|Writing~~Story|Neil Mcenery-West|Writing~~Director of Photography|Arthur Mulhern|Camera~~Editor|Arttu Salmi|Editing~~Production Design|Eléonore Cremonese|Art~~Costume Design|Julie Elgar|Costume & Make-Up~~Casting|Lucy Jenkins|Production~~Casting|Sooki McShane|Production~~Art Direction|Steven Granger|Art~~Foley|Gareth Rhys Jones|Sound~~Supervising Sound Editor|Nikola Medic|Sound~~Sound Re-Recording Mixer|James Feltham|Sound~~Music|Graham Hadfield|Sound~~Still Photographer|Marc Hankins|Camera~~Sound Effects Editor|Jakov Munizaba|Sound~~Script Supervisor|Bhairavi Patel|Directing
657,,Director|Terence Young|Directing~~Producer|Albert R. Broccoli|Production~~Producer|Harry Saltzman|Production~~Screenplay|Richard Maibaum|Writing~~Screenplay|Berkely Mather|Writing~~Director of Photography|Ted Moore|Camera~~Original Music Composer|John Barry|Sound~~Original Music Composer|Monty Norman|Sound~~Editor|Peter R. Hunt|Editing~~Costume Design|Jocelyn Rickards|Costume & Make-Up~~Casting|Weston Drury Jr.|Production~~Art Direction|Syd Cain|Art~~Novel|Ian Fleming|Writing~~Adaptation|Johanna Harwood|Writing~~Songs|Lionel Bart|Sound~~Associate Producer|Stanley Sopel|Production~~Makeup Artist|Paul Rabiger|Costume & Make-Up~~Location Manager|Frank Ernst|Production~~Assistant Director|David C. Anderson|Directing~~Hairstylist|Eileen Warwick|Costume & Make-Up
28165,,Director|Lloyd Kaufman|Directing~~Director|Michael Herz|Directing~~Producer|Lloyd Kaufman|Production~~Producer|Michael Herz|Production~~Screenplay|Lloyd Kaufman|Writing~~Screenplay|Gay Partington Terry|Writing~~Story|Lloyd Kaufman|Writing~~Director of Photography|James A. Lebovitz|Camera~~Original Music Composer|Barrie Guard|Sound~~Editor|Michael Schweitzer|Editing~~Casting|Phil Rivo|Production~~Additional Writing|Pericles Lewnes|Crew~~Additional Writing|Fumio Furuya|Crew~~Additional Writing|Phil Rivo|Crew
11561,Woody Allen|Miles Monroe|0~~Diane Keaton|Luna Schlosser|1~~John Beck|Erno Windt|2~~Mary Gregory|Dr. Melik|3~~Brian Avery|Herald Cohen|4~~Don Keefer|Dr. Tryon|5~~Mews Small|Dr. Nero|6~~Peter Hobbs|Dr. Dean|7~~Spencer Milligan|Jeb Hrmthmg|8,Director|Woody Allen|Directing~~Producer|Jack Grossberg|Production~~Executive Producer|Charles H. Joffe|Production~~Executive Producer|Jack Rollins|Production~~Screenplay|Woody Allen|Writing~~Screenplay|Marshall Brickman|Writing~~Director of Photography|David M. Walsh|Camera~~Original Music Composer|Woody Allen|Sound~~Editor|Ralph Rosenblum|Editing~~Editor|O. Nicholas Brown|Editing~~Editor|Ron Kalish|Editing
270303,,Director|David Robert Mitchell|Directing~~Producer|Erik Rommesmo|Production~~Producer|Laura D. Smith|Production~~Producer|Rebecca Green|Production~~Screenplay|David Robert Mitchell|Writing~~Director of Photography|Mike Gioulakis|Camera~~Editor|Julio Perez IV|Editing~~Production Design|Michael Perry|Art~~Costume Design|Kimberly Leitz|Costume & Make-Up~~Casting|Mark Bennett|Production~~Casting|Carrie Ray|Production~~Art Direction|Joey Ostrander|Art~~Stunt Coordinator|Ele Bardha|Crew~~Supervising Sound Editor|Christian Dwiggins|Sound~~Steadicam Operator|Kevin D. Hewitt|Camera~~Gaffer|Marc-Antoine Serou|Lighting~~Digital Intermediate|J.D. Moore|Editing~~Digital Intermediate|Sebastian Perez-Burchard|Editing~~Visual Effects Producer|Raffaele Apuzzo|Visual Effects
11624,,Director|Woody Allen|Directing~~Producer|Charles H. Joffe|Production~~Producer|Jack Rollins|Production~~Executive Producer|Jack Brodsky|Production~~Screenplay|Woody Allen|Writing~~Director of Photography|David M. Walsh|Camera~~Editor|Eric Albertson|Editing~~Music|Mundell Lowe|Sound~~Novel|David Reuben|Writing
595,,Director|Robert Mulligan|Directing~~Producer|Alan J. Pakula|Production~~Producer|Robert Mulligan|Production~~Producer|Harper Lee|Production~~Screenplay|Horton Foote|Writing~~Screenplay|Harper Lee|Writing~~Director of Photography|Russell Harlan|Camera~~Original Music Composer|Elmer Bernstein|Sound~~Editor|Aaron Stell|Editing~~Costume Design|Rosemary Odell|Costume & Make-Up~~Costume Design|Seth Banks|Costume & Make-Up~~Sound|Waldon O. Watson|Sound~~Sound|Corson Jowett|Sound~~Casting|Boaty Boatwright|Production~~Art Direction|Henry Bumstead|Art~~Art Direction|Alexander Golitzen|Art~~Script Supervisor|Meta Rebner|Directing~~Author|Harper Lee|Writing~~Hairstylist|Larry Germain|Costume & Make-Up
12207,,Director|Liu Chia-Liang|Directing~~Producer|Eric Tsang|Production~~Producer|Edward Tang|Production~~Screenplay|Edward Tang|Writing~~Screenplay|Man-Ming Tong|Writing~~Screenplay|Gai Chi Yuen|Writing~~Director of Photography|Yiu-Tsou Cheung|Camera~~Director of Photography|Tony Cheung|Camera~~Original Music Composer|William Wu Wai-Lap|Sound~~Editor|Peter Cheung|Editing
226,,Director|Kimberly Peirce|Directing~~Producer|John Hart|Production~~Producer|Eva Kolodner|Production~~Producer|Christine Vachon|Production~~Executive Producer|John Sloss|Production~~Executive Producer|Jonathan Sehring|Production~~Executive Producer|Caroline Kaplan|Production~~Director of Photography|Jim Denault|Camera~~Original Music Composer|Nathan Larson|Sound~~Editor|Tracy Granger|Editing~~Editor|Lee Percy|Editing~~Production Design|Michael Shaw|Art~~Costume Design|Victoria Farrell|Costume & Make-Up~~Casting|Suzanne Smith|Production~~Casting|Billy Hopkins|Production~~Casting|Kerry Barden|Production
92182,Elizabeth Olsen|Sarah|0~~Adam Trese|John|1~~Eric Sheffer Stevens|Peter|2~~Julia Taylor Ross|Sophia|3~~Adam Barnett|Stalking Man|4~~Haley Murphy|Little Girl|5,Director|Chris Kentis|Directing~~Director|Laura Lau|Directing~~Producer|Laura Lau|Production~~Producer|Agnès Mentre|Production~~Writer|Laura Lau|Writing~~Music|Nathan Larson|Sound~~Writer|Gustavo Hernández|Writing
582,,Director|Florian Henckel von Donnersmarck|Directing~~Producer|Max Wiedemann|Production~~Producer|Quirin Berg|Production~~Screenplay|Florian Henckel von Donnersmarck|Writing~~Director of Photography|Hagen Bogdanski|Camera~~Original Music Composer|Gabriel Yared|Sound~~Original Music Composer|Stéphane Moucha|Sound~~Editor|Patricia Rommel|Editing~~Production Design|Silke Buhr|Art~~Costume Design|Gabriele Binder|Costume & Make-Up~~Casting|Simone Bär|Production~~Art Direction|Christiane Rothe|Art~~Co-Producer|Andreas Schreitmüller|Production~~Set Decoration|Frank Noack|Art~~Co-Producer|Florian Henckel von Donnersmarck|Production~~Stunts|Alister Mazzotti|Crew~~Lighting Technician|Jürgen Ruge|Lighting~~Sound mixer|Arno Wilms|Sound~~Production Manager|Tom Sternitzke|Production~~Production Coordinator|Christine Haupt|Production
72213,Alex Kendrick|Adam Mitchell|0~~Ken Bevel|Nathan Hayes|1~~Ben Davies|David Thomson|2~~Kevin Downes|Shane Fuller|3~~Rusty Martin|Dylan Mitchell|4~~T.C. Stallings|T.J|5~~Rusty Martin Sr.|Frank Tyson|6~~Eleanor Brown|Kayla Hayes|7~~Matt Hardwick|Antonie|8~~Robert Amaya|Javier Martinez|9~~Angelita Nelson|Carmen Martinez|10~~Lauren Etchells|Emily Mitchell|11~~Joy-Anna Duggar|Girl Crying at Funeral|12~~Jessa Duggar|Girl at Funeral|13~~Renee Jewell|Victoria Mitchell|14~~Ed Litton|Pastor Hunt|15,Director|Alex Kendrick|Directing~~Writer|Alex Kendrick|Writing~~Writer|Stephen Kendrick|Writing
990,Paul Newman|Eddie Felson|0~~Jackie Gleason|Minnesota Fats|1~~Piper Laurie|Sarah Packard|2~~George C. Scott|Bert Gordon|3~~Myron McCormick|Charlie Burns|4~~Murray Hamilton|Findley|5~~Michael Constantine|Big John|6~~Stefan Gierasch|Preacher|7~~Jake LaMotta|Bartender|8~~Vincent Gardenia|Bartender|9~~Gordon B. Clarke|Cashier|10~~Clifford A. Pellow|Turk|11~~Alexander Rose|Score Keeper|12~~Carolyn Coates|Waitress|13~~Carl York|Young Hustler|14,Director|Robert Rossen|Directing~~Producer|Robert Rossen|Production~~Screenplay|Robert Rossen|Writing~~Screenplay|Sidney Carroll|Writing~~Screenplay|Walter Tevis|Writing~~Director of Photography|Eugen Schüfftan|Camera~~Original Music Composer|Kenyon Hopkins|Sound~~Editor|Dede Allen|Editing~~Production Design|Harry Horner|Art~~Costume Design|Ruth Morley|Costume & Make-Up~~Sound Designer|Jim Shields|Sound~~Set Decoration|Gene Callahan|Art~~Sound Designer|Dick Vorisek|Sound~~Stunts|Herbert Holcombe|Crew
55604,,Director|Jack Conway|Directing~~Producer|Sam Zimbalist|Production~~Screenplay|John Lee Mahin|Writing~~Story|James Edward Grant|Writing~~Director of Photography|Harold Rosson|Camera~~Director of Photography|Elwood Bredell|Camera~~Original Music Composer|Franz Waxman|Sound~~Editor|Blanche Sewell|Editing~~Editor|Paul Landres|Editing~~Costume Design|Adrian|Costume & Make-Up~~Sound|Douglas Shearer|Sound~~Art Direction|Cedric Gibbons|Art~~Set Decoration|Henry Grace|Art~~Hairstylist|Sydney Guilaroff|Costume & Make-Up~~Set Decoration|Edwin B. Willis|Art~~Set Decoration|Hugh Hunt|Art~~Makeup Artist|Robert J. Schiffer|Costume & Make-Up~~Special Effects|A. Arnold Gillespie|Crew~~Assistant Director|Horace Hough|Directing
9662,Béatrice Bonifassi|Les Triplettes (voice)|0~~Lina Boudreau|Les Triplettes (voice)|1~~Michèle Caucheteux|voice|2~~Jean-Claude Donda|voice|3~~Mari-Lou Gauthier||4~~Charles Linton||5~~Suzy Falk|Les Triplettes (voice)|7,Director|Sylvain Chomet|Directing~~Producer|Didier Brunner|Production~~Producer|Viviane Vanfleteren|Production~~Original Music Composer|Benoît Charest|Sound~~Editor|Dominique Brune|Editing~~Editor|Chantal Colibert Brunner|Editing~~Editor|Dominique Lefever|Editing~~Author|Sylvain Chomet|Writing~~Animation|Angelo Libutti|Visual Effects~~Animation|Paul Dutton|Visual Effects~~Animation|Ian Blum|Visual Effects
20862,Adam Beach||0~~Evan Adams||1~~Irene Bedard||2~~Gary Farmer|Arnold Joseph|3~~Tantoo Cardinal|Arlene Joseph|4~~Cody Lightning|Young Victor Joseph|5~~Simon Baker|Young Thomas Builds-the-Fire|6~~Monique Mojica|Grandma Builds-the-Fire|7~~John Trudell|Randy Peone|8~~Elaine Miles|Lucy|9~~Michael Greyeyes|Junior Polatkin|10,Director|Chris Eyre|Directing~~Editor|Brian Berdan|Editing~~Music|BC Smith|Sound~~Writer|Sherman Alexie|Writing
2771,Paul Giamatti|Harvey Pekar|0~~Hope Davis|Joyce Brabner|1~~Judah Friedlander|Toby Radloff|2~~James Urbaniak|Robert Crumb|3~~Harvey Pekar|Real Harvey|4~~Joyce Brabner|Herself|5~~Daniel Tay|Young Harvey|6~~Donal Logue|Stage Actor Harvey|7~~Molly Shannon|Stage Actor Joyce|8~~Toby Radloff|Himself|9~~Josh Hutcherson|Robin|10~~Eytan Mirsky|The Guitarist|11~~Earl Billings|Mr. Boats|12~~Maggie Moore|Alice Quinn|13~~Joey Krajcar|Batman|14~~Chris Ambrose|Superman|15~~Cameron Carter|Green Lantern|16~~Mary Faktor|Housewife|17~~Madylin Sweeten|Danielle|18,Director|Shari Springer Berman|Directing~~Director|Robert Pulcini|Directing~~Writer|Harvey Pekar|Writing~~Writer|Shari Springer Berman|Writing~~Writer|Robert Pulcini|Writing
80,Ethan Hawke|Jesse|0~~Julie Delpy|Céline|1~~Vernon Dobtcheff|Bookstore Manager|2~~Louise Lemoine Torrès|Journalist #1|3~~Mariane Plasteig|Waitress|5~~Diabolo|Philippe|6~~Denis Evrard|Boat Attendant|7~~Albert Delpy|Man at Grill|8~~Marie Pillet|Woman in Courtyard|9~~Rodolphe Pauly|Journalist #2|10,Director|Richard Linklater|Directing~~Producer|Richard Linklater|Production~~Producer|Anne Walker-McBay|Production~~Executive Producer|John Sloss|Production~~Screenplay|Richard Linklater|Writing~~Screenplay|Ethan Hawke|Writing~~Screenplay|Julie Delpy|Writing~~Story|Richard Linklater|Writing~~Story|Kim Krizan|Writing~~Director of Photography|Lee Daniel|Camera~~Editor|Sandra Adair|Editing~~Production Design|Baptiste Glaymann|Art~~Costume Design|Thierry Delettre|Costume & Make-Up~~Characters|Richard Linklater|Writing~~Characters|Kim Krizan|Writing
55,Gael García Bernal|Octavio|0~~Vanessa Bauche|Susana|1~~Goya Toledo|Valeria|2~~Alvaro Guerrero|Daniel|3~~Emilio Echevarría|El Chivo|4~~Jorge Salinas|Luis|5~~Rodrigo Murray|Gustavo|6~~Humberto Busto|Jorge|7~~Gerardo Campbell|Mauricio|8~~Rosa María Bianchi|Tía Luisa|9~~Dunia Saldívar|Mama Susana|10~~Adriana Barraza|Mama Octavio|11~~José Sefami|Leonardo|12~~Lourdes Echevarría|Maru|13~~Marco Pérez|Ramiro|14~~Laura Almela|Julieta|15~~Gustavo Sánchez Parra|Jarocho|16~~Dagoberto Gama|Alvaro|17~~Rodrigo Ostap|El jaibo|18~~Patricio Castillo|Doctor|19~~Roberto Medina|Conductor de T.V.|20~~Carlos Samperio|Hombre deshuesadero|21~~Mauricio Martínez|Judicial|22~~Ricardo Dalmacci|Andrés Salgado|23~~Gustavo Muñoz|El Chispas|24,Director|Alejandro González Iñárritu|Directing~~Producer|Alejandro González Iñárritu|Production~~Producer|Guillermo Arriaga|Production~~Producer|Pelayo Gutiérrez|Production~~Executive Producer|Martha Sosa Elizondo|Production~~Executive Producer|Francisco González Compeán|Production~~Director of Photography|Rodrigo Prieto|Camera~~Original Music Composer|Gustavo Santaolalla|Sound~~Original Music Composer|Antonio Vega|Sound~~Editor|Alejandro González Iñárritu|Editing~~Editor|Luis Carballar|Editing~~Editor|Fernando Pérez Unda|Editing~~Production Design|Brigitte Broch|Art~~Costume Design|Gabriela Diaque|Costume & Make-Up~~Casting|Manuel Teil|Production~~Casting|Sonia Guerrero|Production~~Casting|Jorge Guerrero|Production~~Art Direction|Melo Hinojosa|Art~~Author|Guillermo Arriaga|Writing
11023,,Director|Catherine Hardwicke|Directing~~Producer|Michael London|Production~~Producer|Jeffrey Kusama-Hinte|Production~~Executive Producer|Holly Hunter|Production~~Executive Producer|Tim Bevan|Production~~Executive Producer|Eric Fellner|Production~~Screenplay|Catherine Hardwicke|Writing~~Screenplay|Nikki Reed|Writing~~Director of Photography|Elliot Davis|Camera~~Original Music Composer|Mark Mothersbaugh|Sound~~Original Music Composer|Brian Zarate|Sound~~Editor|Nancy Richardson|Editing~~Production Design|Carol Strober|Art~~Costume Design|Cindy Evans|Costume & Make-Up~~Casting|Shani Ginsberg|Production~~Casting|Jakki Fink|Production~~Art Direction|John B. Josselyn|Art~~Music Editor|Richard Henderson|Sound~~Sound Designer|Frank Gaeta|Sound
33667,Gregory Peck|Philip Schuyler Green|0~~Dorothy McGuire|Kathy Lacy|1~~John Garfield|Dave Goldman|2~~Celeste Holm|Anne Dettrey|3~~Anne Revere|Mrs. Green|4~~June Havoc|Elaine Wales|5~~Albert Dekker|John Minify|6~~Jane Wyatt|Jane|7~~Dean Stockwell|Tommy Green|8~~Nicholas Joy|Dr. Craigie|9~~Sam Jaffe|Professor Fred Lieberman|10~~Virginia Gregg|Third Woman (uncredited)|11~~Roy Roberts|Mr. Calkins (uncredited)|12,Director|Elia Kazan|Directing~~Producer|Darryl F. Zanuck|Production~~Screenplay|Moss Hart|Writing~~Director of Photography|Arthur C. Miller|Camera~~Original Music Composer|Alfred Newman|Sound~~Costume Design|Kay Nelson|Costume & Make-Up~~Art Direction|Lyle R. Wheeler|Art~~Art Direction|Mark-Lee Kirk|Art~~Set Decoration|Thomas Little|Art~~Makeup Artist|Ben Nye|Costume & Make-Up~~Novel|Laura Z. Hobson|Writing~~Set Decoration|Paul S. Fox|Art
39013,Jennifer Lawrence|Ree Dolly|0~~John Hawkes|Teardrop|1~~Kevin Breznahan|Little Arthur|2~~Dale Dickey|Merab|3~~Garret Dillahunt|Sheriff Baskin|4~~Sheryl Lee|April|5~~Shelley Waggener|Sonya|6~~Isaiah Stone|Sonny|7~~Ashlee Thompson|Ashlee|8~~Valerie Richards|Connie|9~~Lauren Sweetser|Gail|10~~Cinnamon Schultz|Victoria|11~~Casey MacLaren|Megan|12~~Tate Taylor|Satterfield|13~~Ronnie Hall|Thump Milton|14~~Cody Brown|Floyd|15~~William White|Blond Milton|16~~Beth Domann|Alice|17~~Charlotte Jeane Lucas|Tilly|18~~Ramona Blair|Parenting Teacher|19~~Russell Schalk|Army Recruiter|20~~Marideth Sisco|Singer at Party|21,Director|Debra Granik|Directing~~Screenplay|Debra Granik|Writing~~Screenplay|Anne Rosellini|Writing~~Director of Photography|Michael McDonough|Camera~~Original Music Composer|Dickon Hinchliffe|Sound~~Editor|Affonso Gonçalves|Editing~~Production Design|Mark White|Art~~Costume Design|Rebecca Hofherr|Costume & Make-Up~~Casting|Kerry Barden|Production~~Casting|Paul Schnee|Production~~Novel|Daniel Woodrell|Writing~~Digital Intermediate|Barbara Jean Kearney|Editing~~Set Decoration|Rebecca Brown|Art
11194,Brendan Mackey|Joe Simpson|0~~Nicholas Aaron|Simon Yates|1~~Richard Hawking|Himself|2~~Ollie Ryall|Richard Hawking|3~~Joe Simpson|Himself|4~~Simon Yates|Himself|5,Director|Kevin Macdonald|Directing~~Producer|John Smithson|Production~~Executive Producer|Paul Trijbits|Production~~Executive Producer|Charles Furneaux|Production~~Executive Producer|Robin Gutch|Production~~Director of Photography|Keith Partridge|Camera~~Director of Photography|Mike Eley|Camera~~Original Music Composer|Alex Heffes|Sound~~Editor|Justine Wright|Editing~~Production Design|Patrick Bill|Art~~Casting|Susie Figgis|Production~~Author|Joe Simpson|Writing
43839,,Director|Henry King|Directing~~Screenplay|Lamar Trotti|Writing~~Cinematography|J. Peverell Marley|Crew~~Editor|Barbara McLean|Editing~~Costume Design|Gwen Wakeling|Costume & Make-Up~~Art Direction|Boris Leven|Art~~Art Direction|Bernard Herzbrun|Art~~Music Director|Alfred Newman|Sound~~Writer|Irving Berlin|Writing~~Writer|Kathryn Scola|Writing~~Adaptation|Richard Sherman|Writing
1382,,Director|Miranda July|Directing~~Producer|Gina Kwon|Production~~Executive Producer|Jonathan Sehring|Production~~Executive Producer|Caroline Kaplan|Production~~Executive Producer|Holly Becker|Production~~Screenplay|Miranda July|Writing~~Director of Photography|Chuy Chávez|Camera~~Original Music Composer|Michael Andrews|Sound~~Editor|Andrew Dickler|Editing~~Editor|Charles Ireland|Editing~~Production Design|Aran Mann|Art~~Casting|Meg Morman|Production~~Art Direction|John Wyatt|Art~~Set Decoration|Bryan Venegas|Art
